53.93	-168.03	150
53.891	-166.923	1800
54.134	-165.986	1303
54.516	-164.65	1563
54.65	-164.43	1112
54.756	-163.97	2857
54.8	-163.589	1871
55.424	-163.149	488
55.067	-162.835	1728
55.183	-162.276	1465
55.341	-162.073	1436
55.417	-161.894	2493
55.457	-161.854	2142
55.641	-161.214	1354
55.917	-160.017	1633
56.011	-159.797	1895
56.17	-159.38	2507
56.552	-158.785	1032
56.88	-158.17	1341
57.019	-157.185	1345
57.135	-156.99	2221
57.203	-156.745	1677
57.751	-156.368	1474
57.832	-156.51	91
57.87	-155.411	402
58.172	-155.361	1863
58.195	-155.253	2165
58.236	-155.1	1864
58.28	-154.963	2047
58.27	-155.157	841
58.354	-155.092	2317
58.336	-154.682	2162
58.418	-154.449	2287
58.43	-154.4	2272
58.453	-154.355	2043
58.608	-154.028	901
58.77	-153.672	2105
58.855	-153.542	2140
59.363	-153.43	1252
60.032	-153.09	3053
60.485	-152.742	3108
61.299	-152.251	3374
61.64	-152.411	3034
57.18	-170.3	203
61.43	-164.47	190
63.45	-162.12	715
65.517	-163.45	610
64.062	-148.433	830
62.006	-144.017	4278
61.38	-141.75	5005
57.05	-135.75	970
56.5	-133.1	15
55.25	-133.3	50
55.32	-131.05	500
62.93	-137.38	1239
60.42	-135.42	2217
59.68	-133.32	1880
59.37	-130.58	2123
58.6	-131.97	2012
58.42	-131.35	2164
57.72	-130.63	2786
57.43	-130.68	2430
56.78	-131.28	1850
56.58	-130.55	1880
55.12	-128.9	609
54.7	-130.23	335
52.5	-128.73	335
52.928	-123.732	1238
52.33	-120.57	2576
51.43	-126.3	3160
50.8	-123.4	2500
50.63	-123.5	2680
49.933	-123	2316
49.85	-123	2678
50.12	-123.28	2375
48.777	-121.813	3285
48.112	-121.113	3213
46.853	-121.76	4392
46.206	-121.49	3742
46.2	-122.18	2549
45.88	-122.08	1329
45.93	-121.82	1806
45.374	-121.695	3426
44.674	-121.8	3199
44.411	-121.774	1230
44.38	-121.93	1664
44.285	-121.841	2095
44.133	-121.767	3159
43.979	-121.688	2763
43.57	-121.82	2163
43.722	-121.229	2434
43.512	-120.861	1698
43.241	-122.108	1956
42.93	-122.12	2487
43.1	-118.75	1435
43.147	-117.46	1473
41.409	-122.193	4317
41.611	-121.554	2412
40.492	-121.508	3187
38.97	-122.77	1439
38	-119.03	2121
37.804	-119.029	2796
37.631	-119.032	3369
37.02	-117.45	752
33.197	-115.616	-40
43.183	-114.352	1478
43.42	-113.5	2005
42.88	-113.22	1604
43.5	-112.45	1631
39.53	-118.87	1251
37.58	-112.67	2840
38.97	-112.5	1800
33.78	-105.93	1731
34.8	-108	2550
34.25	-108.83	2300
39.661	-107.035	2230
36.38	-113.13	1555
35.347	-111.678	3850
48.78	-128.64	-2550
47.95	-129.1	-2050
46.88	-129.33	-2100
46.52	-129.58	-2400
45.95	-130	-1410
44.83	-130.3	-2140
42.67	-126.78	-3000
42.15	-127.05	-3100
40.98	-127.5	-1700
44.267	-129.879	-3000
18.92	-155.27	-975
19.421	-155.287	1222
19.475	-155.608	4170
19.82	-155.47	4205
19.692	-155.87	2523
20.708	-156.25	3055
-17.564	-148.821	-1743
-17.662	-148.586	-2515
-18.325	-148.525	-312
-17.874	-148.068	389
-25.37	-129.27	-39
-28.98	-140.25	-39
16.55	-105.32	-2700
15.83	-105.43	-2300
10.73	-103.58	-2900
9.83	-104.3	-2500
0.792	-86.15	-2430
-8.27	-107.95	-2800
-17.436	-113.206	-2566
-18.175	-113.35	-2650
-18.53	-113.42	-2600
-53.998	-139.845	-1000
-56.153	-143.373	-5700
32.418	-115.305	223
31.85	-113.5	1183
29.97	-114.4	180
29.33	-114.5	960
29.08	-113.513	440
29.07	-118.28	1100
28.5	-113.75	1360
27.438	-111.881	224
26	-111.92	780
19.3	-110.82	332
18.78	-110.95	1050
24.15	-104.45	2075
21.848	-105.886	95
21.45	-104.73	2340
21.125	-104.508	2280
20.567	-104.817	2525
19.514	-103.62	3850
19.85	-101.75	3860
19.4	-100.25	3500
19.73	-99.758	3900
19.108	-99.758	4680
19.08	-99.13	3930
19.308	-98.7	3600
19.179	-98.642	5230
19.023	-98.622	5393
19.231	-98.032	4461
19.27	-97.47	3485
19.68	-97.45	3150
19.81	-96.527	775
19.67	-96.75	2000
19.492	-97.15	4282
19.33	-97.25	3500
19.15	-97.27	3940
19.03	-97.27	5564
18.57	-95.2	1650
17.36	-93.228	1150
15.132	-92.109	4064
15.043	-91.903	4203
14.757	-91.552	3745
14.797	-91.519	3173
14.583	-91.186	3535
14.612	-91.189	3158
14.501	-90.876	3976
14.473	-90.88	3763
14.465	-90.743	3760
14.382	-90.601	2569
14.33	-90.4	1454
14.156	-90.407	1845
14.34	-90.271	1802
14.03	-90.1	1662
14.308	-89.992	1600
14.43	-89.9	1716
14.33	-89.87	1192
14.4	-89.78	2042
14.12	-89.73	1775
14.42	-89.68	1292
14.55	-89.63	1650
14.83	-89.55	1192
14.27	-89.48	781
14.054	-89.631	926
13.872	-89.742	2028
13.853	-89.63	2381
13.813	-89.633	1950
13.87	-89.55	746
13.734	-89.294	1893
14.02	-89.25	665
13.9	-89.12	1438
13.672	-89.053	450
13.595	-88.837	2182
13.72	-88.77	700
13.435	-88.532	1172
13.494	-88.502	1593
13.419	-88.471	1449
13.47	-88.43	1640
13.478	-88.33	1300
13.434	-88.269	2130
13.428	-88.105	181
13.274	-87.639	774
13.33	-87.63	640
14.964	-87.983	1060
12.98	-87.57	872
12.702	-87.004	1745
12.606	-86.84	1036
12.55	-86.75	832
12.506	-86.702	728
12.495	-86.688	1088
12.423	-86.539	1270
12.242	-86.342	518
12.12	-86.32	360
11.985	-86.165	594
11.9	-85.979	250
11.826	-85.968	1344
11.73	-85.82	629
11.538	-85.622	1700
13.17	-86.4	899
12.53	-86.142	603
12.3	-85.73	926
10.98	-85.473	1659
10.83	-85.324	1916
10.748	-85.153	2028
10.673	-85.015	1916
10.463	-84.703	1670
10.3	-84.366	2267
10.2	-84.233	2697
10.135	-84.1	2906
9.979	-83.852	3436
10.025	-83.767	3340
8.808	-82.543	3474
8.58	-80.17	1185
5.203	-75.363	3769
5.091	-75.293	3985
4.892	-75.324	5279
4.818	-75.365	4944
4.658	-75.33	5215
4.487	-75.389	2749
2.93	-76.03	5364
2.32	-76.4	4650
2.108	-76.592	4400
1.5	-76.936	4137
1.22	-77.37	4276
1.08	-77.68	4070
0.95	-77.87	4764
0.817	-77.938	4698
0.552	-77.58	3955
0.468	-78.287	4106
0.308	-78.364	3246
0.258	-78.183	4609
0.13	-78.27	4263
0.029	-77.986	5790
-0.077	-77.656	3562
0.038	-78.463	3356
-0.171	-78.598	4784
-0.353	-78.617	4463
-0.375	-78.25	4643
-0.481	-78.141	5753
-0.53	-78	4267
-0.538	-77.626	3990
-0.663	-78.715	5162
-0.677	-78.436	5911
