  Wed Oct 25 17:51:15 2023 for program Focmec
 Event 8703270729 4 UW errors max
 Input from a file puna_200903272221_p.inp
 200903272221
 Including emergent polarity picks
 Polarities/Errors:  P 036/00  SV 000/00  SH 000/00
 There are no amplitude ratio data
 The minimum, increment and maximum B axis trend:     0.00    5.00  355.00
 The limits for the B axis plunge:     0.00    5.00   90.00
 The limits for Angle:     0.00    5.00  175.00
    Dip   Strike   Rake    Pol: P     SV    SH
   85.02  351.32   29.62       0.00  0.00  0.00
   75.52  343.43   26.57       0.00  0.00  0.00
   77.80  348.01   27.62       0.00  0.00  0.00
   80.15  352.50   28.48       0.00  0.00  0.00
   73.33  348.77   25.31       0.00  0.00  0.00
   75.52  353.43   26.57       0.00  0.00  0.00
   77.80  341.99  -27.62       0.00  0.00  0.00
   82.56  343.06  -29.15       0.00  0.00  0.00
   87.50  344.33  -29.91       0.00  0.00  0.00
   90.00  170.00   30.00       0.00  0.00  0.00
   60.50  161.51    5.73       0.00  0.00  0.00
   60.00  160.00   -0.00       0.00  0.00  0.00
   60.13  165.77    2.88       0.00  0.00  0.00
   61.12  152.81   -8.50       0.00  0.00  0.00
   60.50  158.49   -5.73       0.00  0.00  0.00
   60.13  164.23   -2.88       0.00  0.00  0.00
   63.05  151.70  -13.71       0.00  0.00  0.00
   61.98  157.20  -11.17       0.00  0.00  0.00
   61.12  162.81   -8.50       0.00  0.00  0.00
   64.34  156.31  -16.10       0.00  0.00  0.00
   63.05  161.70  -13.71       0.00  0.00  0.00
   67.48  155.90  -20.36       0.00  0.00  0.00
   65.82  161.04  -18.32       0.00  0.00  0.00
   73.33  151.23  -25.31       0.00  0.00  0.00
   71.25  156.01  -23.86       0.00  0.00  0.00
   69.30  160.89  -22.21       0.00  0.00  0.00
   77.80  151.99  -27.62       0.00  0.00  0.00
   75.52  156.57  -26.57       0.00  0.00  0.00
   73.33  161.23  -25.31       0.00  0.00  0.00
   82.56  153.06  -29.15       0.00  0.00  0.00
   80.15  157.50  -28.48       0.00  0.00  0.00
   77.80  161.99  -27.62       0.00  0.00  0.00
