  Wed Oct 25 14:32:02 2023 for program Focmec
 Event 8703270729 4 UW errors max
 Input from a file puna_200901041237_p.inp
 200901041237
 Including emergent polarity picks
 Polarities/Errors:  P 032/00  SV 000/00  SH 000/00
 There are no amplitude ratio data
 The minimum, increment and maximum B axis trend:     0.00    5.00  355.00
 The limits for the B axis plunge:     0.00    5.00   90.00
 The limits for Angle:     0.00    5.00  175.00
    Dip   Strike   Rake    Pol: P     SV    SH
   87.50  165.67   29.91       0.00  0.00  0.00
   90.00  170.00   30.00       0.00  0.00  0.00
   85.02  171.32   29.62       0.00  0.00  0.00
   80.15  172.50   28.48       0.00  0.00  0.00
   75.52  173.43   26.57       0.00  0.00  0.00
   77.80  178.01   27.62       0.00  0.00  0.00
   71.25  173.99   23.86       0.00  0.00  0.00
   73.33  178.77   25.31       0.00  0.00  0.00
   67.48  174.10   20.36       0.00  0.00  0.00
   69.30  179.11   22.21       0.00  0.00  0.00
   64.34  173.69   16.10       0.00  0.00  0.00
   65.82  178.96   18.32       0.00  0.00  0.00
   61.98  172.80   11.17       0.00  0.00  0.00
   60.13  165.77    2.88       0.00  0.00  0.00
   60.50  171.51    5.73       0.00  0.00  0.00
   60.00  170.00   -0.00       0.00  0.00  0.00
   60.13  164.23   -2.88       0.00  0.00  0.00
   61.12  162.81   -8.50       0.00  0.00  0.00
   60.50  168.49   -5.73       0.00  0.00  0.00
   63.05  161.70  -13.71       0.00  0.00  0.00
   65.82  161.04  -18.32       0.00  0.00  0.00
   65.10  347.51    2.33       0.00  0.00  0.00
   65.41  342.99   -4.63       0.00  0.00  0.00
   66.60  344.12   -9.06       0.00  0.00  0.00
   69.75  340.31  -14.97       0.00  0.00  0.00
   68.53  345.50  -13.12       0.00  0.00  0.00
   72.61  342.19  -18.25       0.00  0.00  0.00
   77.80  339.62  -21.99       0.00  0.00  0.00
   75.97  344.40  -20.91       0.00  0.00  0.00
   81.69  342.26  -23.66       0.00  0.00  0.00
   79.71  346.91  -22.91       0.00  0.00  0.00
   85.79  345.08  -24.67       0.00  0.00  0.00
   90.00  168.00   25.00       0.00  0.00  0.00
   85.79  170.92   24.67       0.00  0.00  0.00
   79.71  169.09   22.91       0.00  0.00  0.00
   81.69  173.74   23.66       0.00  0.00  0.00
   75.97  171.60   20.91       0.00  0.00  0.00
   77.80  176.38   21.99       0.00  0.00  0.00
   72.61  173.81   18.25       0.00  0.00  0.00
   68.53  170.50   13.12       0.00  0.00  0.00
   69.75  175.69   14.97       0.00  0.00  0.00
   66.60  171.88    9.06       0.00  0.00  0.00
   65.10  167.51    2.33       0.00  0.00  0.00
   65.41  173.01    4.63       0.00  0.00  0.00
   65.10  168.49   -2.33       0.00  0.00  0.00
   66.60  164.12   -9.06       0.00  0.00  0.00
   68.53  165.50  -13.12       0.00  0.00  0.00
   75.97  164.40  -20.91       0.00  0.00  0.00
   86.60  350.59   19.72       0.00  0.00  0.00
   71.25  348.77    7.10       0.00  0.00  0.00
   70.08  347.32    1.82       0.00  0.00  0.00
   70.32  345.77   -3.62       0.00  0.00  0.00
   71.94  344.41   -8.74       0.00  0.00  0.00
   74.81  343.44  -13.17       0.00  0.00  0.00
   73.73  348.51  -11.79       0.00  0.00  0.00
   78.69  342.94  -16.60       0.00  0.00  0.00
   77.30  347.86  -15.58       0.00  0.00  0.00
   83.28  342.88  -18.88       0.00  0.00  0.00
   81.69  347.66  -18.26       0.00  0.00  0.00
   88.29  343.10  -19.93       0.00  0.00  0.00
   86.60  347.81  -19.72       0.00  0.00  0.00
   88.29  168.10   19.93       0.00  0.00  0.00
   83.28  168.32   18.88       0.00  0.00  0.00
   84.92  173.07   19.37       0.00  0.00  0.00
   78.69  168.26   16.60       0.00  0.00  0.00
   80.15  173.12   17.50       0.00  0.00  0.00
   74.81  167.76   13.17       0.00  0.00  0.00
   76.00  172.78   14.43       0.00  0.00  0.00
   71.94  166.79    8.74       0.00  0.00  0.00
   72.77  171.97   10.31       0.00  0.00  0.00
   70.32  165.43    3.62       0.00  0.00  0.00
   70.71  170.72    5.38       0.00  0.00  0.00
   70.00  169.20   -0.00       0.00  0.00  0.00
   70.71  167.68   -5.38       0.00  0.00  0.00
   72.77  166.43  -10.31       0.00  0.00  0.00
   76.00  165.62  -14.43       0.00  0.00  0.00
   87.42  350.33   14.78       0.00  0.00  0.00
   82.56  349.80   13.06       0.00  0.00  0.00
   78.56  348.88    9.77       0.00  0.00  0.00
   75.92  347.49    5.24       0.00  0.00  0.00
   76.43  352.61    6.46       0.00  0.00  0.00
   75.00  345.79   -0.00       0.00  0.00  0.00
   75.06  350.96    1.34       0.00  0.00  0.00
   75.92  344.09   -5.24       0.00  0.00  0.00
   75.52  349.23   -3.97       0.00  0.00  0.00
   78.56  342.70   -9.77       0.00  0.00  0.00
   77.76  347.75   -8.74       0.00  0.00  0.00
   81.46  346.70  -12.38       0.00  0.00  0.00
   86.16  346.09  -14.51       0.00  0.00  0.00
   88.71  165.70   14.95       0.00  0.00  0.00
   90.00  170.53   15.00       0.00  0.00  0.00
   84.92  170.10   14.13       0.00  0.00  0.00
   80.42  169.40   11.60       0.00  0.00  0.00
   77.05  168.24    7.63       0.00  0.00  0.00
   77.76  173.31    8.74       0.00  0.00  0.00
   75.23  166.66    2.66       0.00  0.00  0.00
   75.52  171.82    3.97       0.00  0.00  0.00
   75.23  164.92   -2.66       0.00  0.00  0.00
   75.06  170.09   -1.34       0.00  0.00  0.00
   76.43  168.44   -6.46       0.00  0.00  0.00
   79.45  167.16  -10.73       0.00  0.00  0.00
   83.72  166.35  -13.65       0.00  0.00  0.00
   88.27  350.15    9.85       0.00  0.00  0.00
   83.59  348.12    7.69       0.00  0.00  0.00
   80.61  345.67    3.45       0.00  0.00  0.00
   80.95  350.72    4.26       0.00  0.00  0.00
   80.04  348.00   -0.88       0.00  0.00  0.00
   81.82  345.36   -5.78       0.00  0.00  0.00
   81.35  350.39   -5.04       0.00  0.00  0.00
   85.79  343.13   -9.08       0.00  0.00  0.00
   85.02  348.08   -8.68       0.00  0.00  0.00
   90.00  166.15   10.00       0.00  0.00  0.00
   89.13  351.08   -9.96       0.00  0.00  0.00
   85.79  169.18    9.08       0.00  0.00  0.00
   81.82  166.95    5.78       0.00  0.00  0.00
   82.36  171.97    6.47       0.00  0.00  0.00
   80.04  164.31    0.88       0.00  0.00  0.00
   80.15  169.38    1.75       0.00  0.00  0.00
   80.61  166.64   -3.45       0.00  0.00  0.00
   82.95  169.18   -7.11       0.00  0.00  0.00
   87.42  167.09   -9.67       0.00  0.00  0.00
   89.13  350.04    4.92       0.00  0.00  0.00
   85.17  345.05    1.30       0.00  0.00  0.00
   85.30  350.07    1.71       0.00  0.00  0.00
   86.47  344.89   -3.54       0.00  0.00  0.00
   86.17  349.89   -3.22       0.00  0.00  0.00
   88.71  165.05    4.83       0.00  0.00  0.00
   89.13  170.04    4.92       0.00  0.00  0.00
   85.17  165.05    1.30       0.00  0.00  0.00
   85.30  170.07    1.71       0.00  0.00  0.00
   86.47  164.89   -3.54       0.00  0.00  0.00
   86.17  169.89   -3.22       0.00  0.00  0.00
   90.00  345.00   -0.00       0.00  0.00  0.00
   90.00  350.00   -0.00       0.00  0.00  0.00
