20080212  16463404  -27.3167   -66.5928      6.070   0.0    0.00    0.00   0.40        185
20080213   9302356  -25.6345   -67.2181     17.790   0.0    0.00    0.00   1.23        188
20080214   5585153  -26.4480   -67.1826     10.060   0.0    0.00    0.00   0.19        190
20080214   9051554  -27.6750   -68.0933     21.000   0.0    0.00    0.00   0.43        191
20080215   7302732  -26.5102   -67.3886     14.740   0.0    0.00    0.00   0.20        192
20080215  15101628  -27.6005   -67.0043      5.430   0.0    0.00    0.00   0.48        193
20080215  15285234  -26.9314   -67.9646     12.140   0.0    0.00    0.00   0.31        194
20080216  10000807  -26.6633   -67.5959      7.340   0.0    0.00    0.00   0.13        195
20080216  18231928  -27.3381   -66.5678     10.940   0.0    0.00    0.00   0.63        196
20080217  11525307  -26.6987   -67.6144      7.920   0.0    0.00    0.00   0.25        198
20080217  18285282  -25.8280   -67.3314      7.380   0.0    0.00    0.00   0.50        199
20080218  17545520  -25.9290   -67.7669      9.410   0.0    0.00    0.00   0.27        200
20080218  22484614  -26.9160   -67.3524     10.130   0.0    0.00    0.00   0.63        201
20080219  10414833  -26.9097   -67.3625      9.460   0.0    0.00    0.00   0.22        203
20080219  14130645  -26.4005   -67.4374     14.880   0.0    0.00    0.00   0.48        204
20080219  14540451  -26.4036   -67.4277     13.740   0.0    0.00    0.00   0.23        205
20080219  17414400  -26.6035   -67.7068      7.480   0.0    0.00    0.00   0.09        206
20080219  18502658  -26.9072   -67.3609     12.060   0.0    0.00    0.00   0.29        207
20080219  22393600  -26.6431   -66.3004     23.880   0.0    0.00    0.00   0.21        208
20080220   3204302  -26.7557   -66.9157     10.730   0.0    0.00    0.00   0.21        209
20080220  13222844  -26.9567   -68.0187      9.670   0.0    0.00    0.00   0.25        210
20080220  13431673  -26.6005   -67.7055      7.530   0.0    0.00    0.00   0.25        211
20080221   2135576  -26.8930   -66.9622     10.020   0.0    0.00    0.00   0.24        213
20080221   4252346  -26.6006   -67.7051      7.800   0.0    0.00    0.00   0.19        214
20080221   5305422  -25.7297   -67.1244     10.810   0.0    0.00    0.00   0.17        215
20080221  16584308  -25.7257   -67.1201      5.920   0.0    0.00    0.00   0.21        217
20080221  18335942  -27.0720   -67.0501      5.420   0.0    0.00    0.00   0.22        218
20080221  18443492  -27.0097   -66.4622     20.660   0.0    0.00    0.00   0.09        219
20080222   7065272  -26.7087   -67.6347      4.840   0.0    0.00    0.00   0.30        220
20080222  14570964  -27.5968   -67.0093      2.200   0.0    0.00    0.00   0.49        221
20080222  18071910  -27.1664   -66.2440      3.010   0.0    0.00    0.00   0.17        222
20080222  23185762  -26.1943   -67.9188      2.200   0.0    0.00    0.00   0.42        223
20080223   8423440  -26.0149   -67.8013      2.200   0.0    0.00    0.00   0.30        224
20080223  10071888  -25.9651   -66.9926      9.200   0.0    0.00    0.00   0.14        225
20080223  10165041  -25.9625   -66.9953      8.410   0.0    0.00    0.00   0.20        226
