2008 11 21 3 26 51.380 -26.891095 -66.955054 10.394 0.044	163.621 141.916 378.65
2008 11 21 7 16 46.100 -26.991880 -67.118762 7.635 0.045	124.515 58.123 388.795
2008 11 21 11 55 12.690 -26.598808 -67.661096 3.661 0.041	80.931 50.056 297.995
2008 11 22 2 50 46.460 -26.960972 -66.985173 3.745 0.044	158.531 105.971 988.525
2008 11 22 9 26 42.730 -26.572455 -67.133073 6.878 0.037	105.278 95.201 291.765
2008 11 23 1 59 2.100 -26.027962 -66.896879 -0.11 0.042	161.087 180.487 1223.191
2008 11 23 2 35 15.190 -26.027138 -66.765674 1.911 0.038	145.997 166.214 759.805
2008 11 24 3 26 44.660 -26.605910 -67.657027 5.04 0.038	305.513 217.099 487.035
2008 11 24 4 43 56.380 -26.889520 -66.952144 4.275 0.039	172.608 136.227 637.025
2008 11 25 6 58 15.180 -25.800332 -66.973633 3.455 0.041	53.199 114.582 357.48
2008 11 25 7 1 16.490 -25.799556 -66.977450 3.019 0.034	107.825 72.414 186.35
2008 11 25 7 22 43.910 -25.800366 -66.976591 2.953 0.038	38.115 69.31 113.56
2008 11 25 7 45 38.850 -25.797801 -66.975781 2.836 0.038	79.569 89.289 170.8
2008 11 25 9 15 30.020 -25.797249 -66.976912 2.272 0.039	60.628 114.892 188.885
2008 11 25 9 28 2.280 -25.798737 -66.977063 2.831 0.038	42.391 63.332 114.1
2008 11 25 10 51 9.790 -25.797504 -66.977702 2.735 0.034	76.1 95.162 191.81
2008 11 25 11 46 28.820 -25.799056 -66.976831 3.127 0.038	60.232 82.26 344.825
2008 11 25 18 32 1.360 -25.799717 -66.976953 2.76 0.029	77.362 76.775 167.435
2008 11 25 20 40 59.480 -25.799239 -66.976221 2.977 0.038	58.209 70.756 229.32
2008 11 25 21 19 23.440 -25.799276 -66.976896 2.767 0.030	68.514 91.751 174.415
2008 11 26 3 9 53.320 -25.798897 -66.976603 2.786 0.034	47.086 54.343 114.825
2008 11 27 2 41 21.250 -25.797420 -66.977604 2.871 0.034	59.806 65.746 171.145
2008 11 27 8 12 54.670 -25.798926 -66.975798 2.667 0.038	71.191 93.368 124.435
2008 11 27 12 55 10.760 -25.687958 -66.930115 6.647 0.040	98.98 97.55 856.915
2008 11 27 13 48 3.310 -25.798053 -66.977686 2.776 0.034	66.507 71.774 180.805
2008 11 27 13 53 4.580 -25.798094 -66.978833 2.748 0.028	78.767 85.495 169.54
2008 11 27 17 10 25.000 -25.800267 -66.974137 3.254 0.040	47.652 96.024 328.715
2008 11 27 17 17 56.500 -25.799239 -66.975496 2.821 0.033	54.32 106.48 166.16
2008 11 28 2 31 54.440 -25.798437 -66.978137 2.744 0.031	40.437 48.986 105.02
2008 11 28 4 1 52.300 -25.797373 -66.977348 2.545 0.033	80.479 126.753 259.535
2008 11 28 8 22 15.720 -25.799681 -66.975903 2.807 0.036	61.029 100.439 136.38
2008 11 28 11 25 52.630 -25.799593 -66.975671 2.723 0.033	89.161 89.091 137.345
2008 11 28 14 45 39.660 -25.799288 -66.975244 2.984 0.035	56.245 67.169 182.17
2008 11 28 18 38 24.840 -25.800791 -66.975907 2.807 0.036	96.03 116.679 279.2
2008 11 29 3 51 59.290 -25.799288 -66.975187 2.931 0.034	69.039 75.786 184.89
2008 11 29 7 51 49.980 -25.799121 -66.976896 2.851 0.036	71.591 50.341 89.455
2008 11 29 7 53 43.260 -25.799221 -66.976937 2.907 0.037	40.355 42.853 134.855
2008 11 29 7 53 59.380 -25.800993 -66.976831 3.162 0.037	75.502 67.983 168.105
2008 12 1 9 6 51.830 -26.515259 -67.336686 3.822 0.040	63.841 245.839 199.84
2008 12 1 10 2 57.540 -26.621305 -67.285978 9.82 0.049	187.145 200.994 350.13
2008 12 2 4 19 6.020 -26.990562 -67.120020 7.69 0.039	87.084 44.034 279.75
2008 12 2 5 32 52.580 -26.488810 -67.535360 11.722 0.044	271.303 66.577 211.28
2008 12 2 9 12 26.370 -26.011523 -66.856942 1.517 0.051	138.004 190.653 669.058
2008 12 2 17 29 37.760 -26.621818 -67.660429 4.347 0.039	218.722 71.29 251.8
2008 12 2 19 4 44.120 -26.532625 -67.384127 11.434 0.039	304.147 223.255 381.79
2008 12 2 20 52 15.600 -26.484825 -67.539396 10.518 0.040	60.557 71.724 131.935
2008 12 2 21 1 39.760 -26.483374 -67.540649 10.518 0.040	54.223 58.505 118.8
2008 12 2 21 5 16.720 -26.482501 -67.538448 10.902 0.038	111.371 69.472 213.185
2008 12 4 11 28 31.630 -26.484076 -67.540824 10.408 0.040	53.534 45.749 103.435
2008 12 4 14 3 28.110 -26.484288 -67.541467 10.858 0.041	54.128 53.089 172.64
2008 12 5 0 21 18.050 -26.520998 -67.354480 4.707 0.042	89.316 135.449 328.995
2008 12 5 2 6 3.830 -26.520296 -67.352352 4.703 0.039	95.053 127.043 154.04
2008 12 5 3 11 16.240 -25.664535 -67.166528 5.653 0.038	51.179 77.311 134.81
2008 12 5 4 15 9.380 -25.664349 -67.166842 5.582 0.037	72.865 106.468 225.405
2008 12 5 6 9 47.110 -26.508545 -67.286584 1.753 0.037	55.156 92.154 216.925
2008 12 5 6 24 42.450 -26.520390 -67.353357 4.75 0.041	69.493 66.561 131.27
2008 12 5 6 31 23.080 -26.520378 -67.353186 4.914 0.039	38.409 96.116 212.765
2008 12 5 9 37 26.140 -26.572795 -67.134045 7.349 0.031	111.469 126.467 369.24
2008 12 5 14 6 37.120 -25.665090 -67.166687 5.655 0.027	107.679 164.962 292.935
2008 12 5 21 18 18.980 -26.842436 -66.887170 8.495 0.040	210.035 188.609 389.29
2008 12 6 7 40 29.640 -26.460909 -67.409489 0.699 0.040	83.59 136.891 412.06
2008 12 6 7 41 15.220 -26.460274 -67.410307 0.324 0.046	82.681 132.872 651.91
2008 12 7 22 4 19.200 -26.909857 -67.363391 9.448 0.046	133.634 75.577 240.125
2008 12 8 5 24 10.010 -26.093734 -66.569499 0.677 0.042	128.946 201.06 809.38
2008 12 8 9 51 47.210 -25.798564 -66.978251 2.727 0.040	114.897 58.081 108.015
2008 12 8 11 17 32.710 -25.799180 -66.978430 2.921 0.038	48.908 73.887 154.845
2008 12 8 11 19 25.150 -25.673067 -67.034298 8.431 0.042	84.343 84.819 242.95
2008 12 9 16 28 32.150 -25.838206 -67.322408 5.439 0.034	75.921 155.218 125.295
2008 12 9 18 35 4.480 -26.484843 -67.541606 10.319 0.040	56.909 57.992 118.32
2008 12 13 4 10 18.390 -26.686196 -67.288009 8.273 0.043	115.398 141.721 193.345
2008 12 13 9 8 51.560 -26.683368 -67.288595 8.106 0.029	180.672 180.121 194.365
2008 12 14 2 47 52.750 -26.859591 -67.373067 10.007 0.039	134.686 77.252 254.615
2008 12 14 5 50 12.730 -26.685819 -67.288493 8.211 0.038	185.667 150.092 203.965
2008 12 14 10 6 0.510 -25.836308 -67.323950 5.833 0.030	46.294 86.279 97.775
2008 12 15 0 36 37.790 -25.837638 -67.322852 5.832 0.037	45.229 95.127 94.51
2008 12 16 8 34 3.420 -26.998381 -67.069604 10.579 0.047	184.4 88.453 488.83
2008 12 18 3 48 49.930 -26.455587 -67.373092 2.716 0.035	164.195 425.944 573.315
2008 12 18 19 8 59.400 -26.750427 -67.603133 2.741 0.031	164.25 125.292 478.98
2008 12 19 10 46 13.380 -25.716123 -67.035274 6.388 0.038	77.32 157.764 544.57
2008 12 20 7 47 0.810 -25.684668 -66.929801 2.76 0.037	124.448 106.449 854.73
2008 12 21 23 48 29.240 -26.623307 -67.640784 5.057 0.036	80.952 57.845 158.56
2008 12 22 1 17 0.910 -26.584680 -66.998901 5.156 0.040	106.763 128.523 330.585
2008 12 22 10 46 50.560 -25.854606 -67.167558 7.418 0.042	112.724 124.304 264.135
2008 12 22 12 51 19.520 -25.774164 -67.008525 0.519 0.044	151.479 137.34 494.795
2008 12 23 3 3 52.150 -26.068626 -66.658634 1.512 0.043	57.485 171.937 440.27
2008 12 23 13 41 26.130 -26.068744 -66.659005 0.422 0.039	56.625 96.777 281.38
2008 12 24 6 12 0.670 -26.379844 -66.680534 0.184 0.038	334.109 233.486 1831.799
2008 12 24 15 58 15.560 -25.985714 -66.908354 3.49 0.046	142.88 232.736 642.135
2008 12 25 3 53 34.770 -25.967523 -67.019751 4.326 0.032	74.078 76.333 618.57
2008 12 25 4 27 19.130 -25.967466 -67.019238 4.288 0.035	83.451 85.902 553.825
2008 12 25 4 47 15.650 -25.966923 -67.019157 4.373 0.030	116.63 129.011 809.785
2008 12 25 5 20 57.200 -26.085659 -66.714787 1.369 0.045	175.495 102.349 663.815
2008 12 25 5 31 7.850 -25.967857 -67.019381 4.18 0.037	65.926 87.978 491.925
2008 12 25 6 9 11.950 -25.967818 -67.019946 4.125 0.033	75.514 73.677 581.505
2008 12 25 6 12 49.900 -25.967778 -67.020015 3.888 0.036	75.226 101.984 594.775
2008 12 25 8 39 21.440 -25.800020 -66.973816 2.954 0.030	79.539 80.512 173.46
2008 12 25 11 7 58.970 -26.068852 -66.656335 -0.075 0.040	50.283 195.498 254.405
2008 12 25 13 26 33.170 -25.799961 -66.974268 3.025 0.031	62.474 64.502 165.995
2008 12 26 18 33 32.200 -26.518750 -67.528829 12.471 0.048	104.205 47.534 160.805
2008 12 27 8 8 34.540 -25.859009 -67.164893 7.592 0.038	185.596 211.749 421.56
2008 12 27 21 3 45.440 -26.069621 -66.658337 0.118 0.040	40.201 38.113 267.51
2008 12 27 22 50 21.040 -26.070233 -66.659314 0.027 0.040	39.181 41.058 266.73
2008 12 29 5 5 36.340 -26.450248 -67.183997 8.337 0.029	110.97 279.476 445.42
2008 12 29 6 54 50.340 -25.690940 -67.055009 8.619 0.047	73.622 122.967 493.42
2009 1 1 19 35 30.280 -25.854517 -67.167883 7.417 0.040	207.954 105.316 200.59
2009 1 3 8 53 39.620 -26.450177 -67.182052 8.152 0.028	93.388 151.375 306.75
2009 1 4 4 28 52.150 -26.304604 -66.616626 1.397 0.039	66.398 63.131 543.522
2009 1 4 12 37 23.710 -25.674654 -66.945040 6.583 0.038	59.945 87.432 719.24
2009 1 4 12 39 51.040 -25.675112 -66.946948 6.282 0.037	64.77 76.952 1121.67
2009 1 4 12 49 26.370 -25.673914 -66.945443 5.837 0.039	47.192 60.618 838.3
2009 1 4 12 58 3.510 -25.670601 -66.948779 7.212 0.040	167.14 106.61 1710.717
2009 1 4 17 27 42.280 -25.841315 -67.305416 4.014 0.040	83.357 69.063 120.11
2009 1 5 4 54 9.830 -26.417000 -67.523088 10.105 0.042	222.286 209.794 861.14
2009 1 5 12 46 18.870 -26.438916 -67.522201 4.909 0.023	207.303 187.567 469.825
2009 1 6 6 16 11.290 -26.915540 -67.449532 6.756 0.047	225.673 225.614 1101.385
2009 1 7 11 23 57.510 -26.495076 -67.538753 13.455 0.044	143.154 58.593 161.325
2009 1 7 16 52 9.910 -26.069686 -66.661019 0.9 0.041	57.509 45.07 336.195
2009 1 7 16 52 45.780 -26.070620 -66.662073 0.731 0.041	43.412 60.476 297.835
2009 1 7 16 55 44.400 -26.069291 -66.661039 1.431 0.046	40.315 47.905 215.405
2009 1 8 0 17 14.160 -26.668453 -66.961418 2.398 0.032	169.239 122.066 418.68
2009 1 8 13 15 25.320 -25.720673 -67.284359 7.038 0.039	56.579 97.651 181.555
2009 1 8 13 40 38.460 -25.720701 -67.284607 6.95 0.037	55.142 95.091 185.435
2009 1 9 8 14 28.170 -25.720304 -67.283842 7.045 0.041	55.142 93.958 218.395
2009 1 10 6 54 45.780 -26.399068 -67.050134 4.362 0.024	172.876 319.573 1102.83
2009 1 10 9 27 27.290 -26.398969 -67.049410 4.581 0.032	168.329 305.573 1120.715
2009 1 10 9 43 47.620 -26.453530 -67.377209 0.425 0.040	137.438 295.439 545.335
2009 1 11 10 30 26.660 -25.715249 -67.185303 8.256 0.016	173.062 260.107 888.825
2009 1 12 20 18 58.960 -26.574563 -67.648104 10.465 0.048	115.096 117.531 391.06
2009 1 12 20 25 33.700 -26.575012 -67.649406 11.3 0.043	131.913 89.965 173.445
2009 1 12 20 27 3.520 -26.577069 -67.647026 10.867 0.045	173.402 154.199 166.29
2009 1 15 2 32 34.540 -26.068601 -66.659725 0.43 0.039	71.341 40.344 506.115
2009 1 15 11 57 34.820 -26.428562 -67.519739 4.474 0.023	392.527 564.447 1325.254
2009 1 15 12 1 9.880 -25.804946 -67.024980 4.846 0.036	136.846 110.113 271.73
2009 1 15 16 55 11.200 -25.739901 -67.048120 5.939 0.044	130.344 136.76 793.665
2009 1 16 8 11 42.940 -26.068819 -66.659778 0.491 0.042	53.627 66.881 268.34
2009 1 17 2 56 19.740 -26.631919 -67.017680 2.14 0.035	104.053 95.005 399.08
2009 1 18 4 46 32.960 -26.634973 -67.021460 2.856 0.036	87.769 71.239 327.875
2009 1 18 6 44 54.340 -26.840798 -67.348413 8.394 0.044	127.749 75.351 426.425
2009 1 18 9 35 25.220 -26.652688 -67.614974 6.712 0.044	67.094 90.443 112.435
2009 1 20 13 50 35.460 -26.865948 -67.224125 7.85 0.040	164.161 111.556 407.055
2009 1 21 6 53 0.270 -26.634794 -67.021753 2.91 0.037	95.071 71.925 424.75
2009 1 22 2 32 29.110 -25.818844 -67.113123 6.835 0.034	64.1 68.304 208.07
2009 1 22 8 54 37.800 -25.931488 -66.894779 1.608 0.042	90.916 53.896 322.375
2009 1 22 9 2 42.170 -25.930703 -66.894364 1.43 0.039	112.735 106.017 268.12
2009 1 22 11 50 45.440 -25.933993 -66.893062 1.225 0.035	71.304 82.978 315.995
2009 1 22 20 33 20.460 -25.932668 -66.895093 2.161 0.040	49.784 66.807 192.205
2009 1 23 0 21 56.670 -25.934505 -66.893563 1.01 0.037	89.673 135.989 398.475
2009 1 23 0 23 9.340 -25.931535 -66.893046 1.674 0.032	103.414 82.498 367.015
2009 1 23 1 6 53.370 -25.935852 -66.894698 0.867 0.037	59.704 99.175 357.045
2009 1 23 1 38 56.950 -26.691005 -67.274841 8.891 0.053	204.648 114.967 285.18
2009 1 23 3 56 52.870 -25.932621 -66.895760 2.041 0.036	45.601 45.946 206.01
2009 1 23 6 20 36.850 -25.935160 -66.893632 0.921 0.034	70.658 83.114 368.0
2009 1 23 6 21 13.140 -25.932672 -66.894271 1.933 0.038	45.572 38.338 144.515
2009 1 23 6 34 38.660 -25.935415 -66.895658 0.819 0.040	94.463 76.588 276.95
2009 1 23 9 6 28.550 -26.637858 -67.022705 3.76 0.036	85.306 50.959 268.565
2009 1 23 9 16 40.470 -25.931163 -66.892346 2.188 0.033	43.037 58.521 145.93
2009 1 23 10 2 19.770 -25.934487 -66.894421 1.153 0.028	113.536 133.832 347.505
2009 1 23 15 6 27.740 -25.932243 -66.895060 2.155 0.037	62.637 37.042 148.635
2009 1 23 15 6 58.620 -25.927956 -66.904179 -0.086 0.041	127.057 158.261 1037.847
2009 1 23 21 38 4.200 -25.934774 -66.894946 1.174 0.037	176.232 182.959 710.87
2009 1 23 23 50 53.560 -26.638239 -67.023173 3.964 0.034	60.801 51.142 272.3
2009 1 24 0 51 32.350 -25.931234 -66.893892 1.479 0.043	73.515 73.557 312.11
2009 1 24 1 18 59.710 -25.933962 -66.896077 1.423 0.037	158.51 93.751 420.15
2009 1 24 3 6 19.750 -25.933081 -66.896574 1.963 0.038	107.102 46.963 171.445
2009 1 24 6 18 58.390 -25.933923 -66.895683 1.433 0.039	72.656 89.902 187.75
2009 1 24 7 51 18.780 -25.930414 -66.893319 2.087 0.035	100.892 75.69 187.81
2009 1 24 8 31 21.380 -25.935809 -66.895341 0.859 0.033	71.972 89.535 379.845
2009 1 24 10 5 38.090 -25.933616 -66.894910 1.573 0.037	58.74 83.162 218.755
2009 1 24 10 16 12.150 -26.817466 -67.581307 1.454 0.036	221.183 457.175 954.745
2009 1 24 10 18 50.730 -25.932017 -66.893481 2.005 0.041	97.976 173.552 297.105
2009 1 24 11 46 1.220 -25.950079 -66.756807 2.372 0.032	179.591 121.629 467.779
2009 1 24 12 19 4.220 -26.497296 -67.348556 0.751 0.036	119.173 660.464 3182.148
2009 1 24 12 26 15.400 -25.934847 -66.895569 1.068 0.037	97.286 115.168 437.385
2009 1 24 15 7 58.980 -25.934192 -66.895610 1.57 0.032	160.222 94.955 291.295
2009 1 24 16 8 43.320 -25.930422 -66.891007 2.024 0.035	53.472 78.225 163.415
2009 1 24 17 6 42.200 -25.929909 -66.892338 2.036 0.036	54.532 98.732 244.955
2009 1 25 4 5 47.420 -25.929700 -66.892981 2.253 0.035	74.216 101.752 220.845
2009 1 25 5 48 46.660 -26.635207 -67.021411 3.031 0.036	132.916 96.358 550.195
2009 1 25 5 56 0.410 -25.931181 -66.892424 1.796 0.037	47.594 49.448 159.02
2009 1 25 5 57 52.100 -25.932123 -66.893551 1.654 0.039	59.184 85.561 229.375
2009 1 25 5 58 51.280 -25.931891 -66.894185 1.628 0.042	83.046 85.868 266.52
2009 1 25 6 6 59.350 -25.929323 -66.890499 2.379 0.036	36.204 46.754 130.875
2009 1 25 6 44 18.840 -25.929254 -66.892000 2.189 0.034	65.449 56.47 263.58
2009 1 25 7 49 32.850 -25.931598 -66.889246 0.745 0.038	72.83 135.24 404.395
2009 1 25 7 51 13.910 -25.930282 -66.891040 1.892 0.036	52.502 53.683 165.455
2009 1 25 7 51 53.490 -25.932190 -66.890312 1.129 0.038	95.7 118.577 323.43
2009 1 25 8 6 41.290 -25.931832 -66.888607 1.291 0.034	91.769 80.353 312.89
2009 1 25 8 24 21.190 -25.932635 -66.895048 2.152 0.036	102.277 48.854 145.95
2009 1 25 8 26 30.220 -25.931087 -66.894682 2.516 0.035	41.76 41.208 147.925
2009 1 25 8 39 45.540 -25.931396 -66.894527 2.507 0.038	54.43 53.666 220.21
2009 1 25 8 49 46.130 -25.931771 -66.894234 2.47 0.035	41.045 43.337 140.655
2009 1 25 8 51 11.570 -25.931567 -66.893404 2.458 0.034	46.05 38.135 147.755
2009 1 25 8 52 8.480 -25.930780 -66.891032 1.557 0.039	396.3 164.559 388.335
2009 1 25 9 2 16.560 -25.929976 -66.890446 2.453 0.037	49.647 47.596 150.54
2009 1 25 9 7 18.420 -25.932963 -66.892371 1.639 0.037	81.435 95.245 309.205
2009 1 25 9 16 4.430 -25.929122 -66.889771 2.051 0.033	48.474 65.613 118.285
2009 1 25 9 18 18.300 -25.932719 -66.895638 2.26 0.036	52.929 42.6 142.01
2009 1 25 9 21 24.590 -25.929205 -66.893302 5.536 0.036	98.711 117.672 1213.597
2009 1 25 9 24 55.850 -25.928910 -66.889164 2.035 0.033	54.401 53.114 139.625
2009 1 25 9 29 23.440 -25.931952 -66.894446 1.811 0.040	224.412 125.83 887.59
2009 1 25 9 32 4.050 -25.931431 -66.893604 2.212 0.042	41.361 99.25 238.995
2009 1 25 9 34 11.780 -25.929291 -66.889181 2.53 0.034	52.183 59.289 142.17
2009 1 25 13 1 59.140 -25.932949 -66.892318 1.722 0.033	67.403 86.61 224.335
2009 1 25 13 9 20.020 -25.929132 -66.889209 2.079 0.036	121.401 144.969 284.8
2009 1 25 13 22 11.220 -25.931110 -66.889018 1.437 0.031	81.888 108.195 291.12
2009 1 25 14 45 17.760 -25.933150 -66.891569 0.555 0.036	112.193 86.834 474.41
2009 1 25 14 56 28.810 -25.933433 -66.890365 0.87 0.035	71.153 96.02 376.455
2009 1 25 15 8 14.880 -25.933362 -66.896139 1.977 0.037	72.863 48.168 194.165
2009 1 25 15 15 31.940 -25.930412 -66.890991 1.817 0.033	64.988 63.711 182.155
2009 1 25 16 24 56.330 -25.932261 -66.889543 1.157 0.036	103.119 67.432 517.415
2009 1 25 16 37 52.480 -25.929150 -66.889152 2.577 0.037	87.384 58.784 123.67
2009 1 25 16 40 16.930 -25.932699 -66.896098 2.491 0.037	50.877 54.073 217.27
2009 1 25 20 2 32.560 -25.928910 -66.889030 2.318 0.036	84.977 124.145 123.375
2009 1 25 20 28 31.880 -25.932800 -66.891479 0.759 0.037	164.973 140.383 402.01
2009 1 25 20 51 20.520 -25.931759 -66.890625 1.721 0.035	60.731 117.112 188.925
2009 1 25 21 1 19.220 -25.931879 -66.893722 1.903 0.037	36.344 46.356 161.44
2009 1 25 23 16 28.660 -25.929862 -66.891858 2.262 0.033	57.224 80.554 196.085
2009 1 25 23 38 56.680 -25.931667 -66.885746 1.462 0.039	107.78 122.523 409.36
2009 1 26 0 7 46.270 -25.933256 -66.888879 0.731 0.037	85.604 102.386 382.182
2009 1 26 1 25 52.750 -25.929576 -66.888989 2.34 0.040	52.836 52.26 159.7
2009 1 26 1 53 50.870 -25.933116 -66.891508 0.7 0.038	105.278 75.504 483.94
2009 1 26 2 41 51.290 -25.934316 -66.892110 1.012 0.034	72.002 114.982 373.83
2009 1 26 3 21 11.960 -25.935653 -66.894531 1.043 0.036	83.77 69.231 343.045
2009 1 26 3 40 22.900 -26.531610 -67.552604 8.703 0.039	71.623 48.748 194.63
2009 1 26 5 43 51.100 -25.931718 -66.893274 2.509 0.036	65.647 54.755 134.71
2009 1 26 6 18 43.830 -25.932043 -66.893091 1.702 0.035	72.511 69.464 222.72
2009 1 26 7 40 54.930 -25.930585 -66.888062 1.154 0.035	102.45 75.447 384.025
2009 1 26 7 51 41.880 -25.929368 -66.888704 1.939 0.032	73.168 76.403 202.2
2009 1 26 8 13 48.870 -25.932668 -66.890812 1.061 0.038	82.997 128.715 462.975
2009 1 26 8 27 37.290 -25.932595 -66.889665 0.976 0.039	87.324 82.692 586.825
2009 1 26 9 25 42.720 -25.934212 -66.890865 0.213 0.040	87.176 99.133 477.595
2009 1 26 9 32 15.570 -25.932935 -66.890588 0.683 0.035	76.542 61.538 457.005
2009 1 26 10 38 12.820 -25.933693 -66.890271 1.071 0.037	114.12 82.461 270.57
2009 1 26 11 13 33.140 -25.930786 -66.893408 1.787 0.037	167.115 144.438 541.07
2009 1 26 11 52 10.360 -25.930880 -66.895097 1.646 0.037	45.534 57.704 259.29
2009 1 26 12 19 30.840 -26.531488 -67.551990 8.426 0.040	84.785 70.023 352.035
2009 1 26 13 2 12.650 -26.865385 -67.224390 8.088 0.046	77.548 79.062 391.19
2009 1 26 14 7 7.130 -25.933616 -66.890731 0.953 0.036	66.101 94.718 507.04
2009 1 26 14 15 45.000 -25.929386 -66.893152 2.2 0.031	131.99 102.698 200.05
2009 1 26 14 36 55.510 -25.934359 -66.892358 0.6 0.033	62.203 66.84 370.465
2009 1 26 14 44 47.390 -25.931099 -66.895101 1.761 0.027	71.09 101.204 207.245
2009 1 26 15 46 30.540 -25.930461 -66.888639 1.388 0.035	94.418 114.027 309.345
2009 1 26 15 47 3.350 -25.931392 -66.892472 1.533 0.036	57.136 55.944 348.905
2009 1 26 15 54 23.980 -25.931486 -66.888550 1.034 0.037	140.076 81.052 589.835
2009 1 26 16 21 4.370 -25.931384 -66.893526 1.971 0.039	40.708 73.114 133.26
2009 1 26 16 30 7.500 -25.930752 -66.893604 2.117 0.043	70.472 143.68 212.325
2009 1 26 16 49 1.900 -25.935116 -66.891524 0.221 0.033	68.756 84.013 350.785
2009 1 26 19 49 54.920 -25.930619 -66.892306 1.567 0.034	172.158 91.455 352.785
2009 1 26 22 26 34.240 -25.933514 -66.888204 -0.084 0.036	91.328 155.145 478.315
2009 1 27 0 42 18.820 -26.428282 -67.301457 2.683 0.034	58.85 126.265 194.895
2009 1 27 1 26 34.590 -25.935372 -66.864152 2.997 0.048	143.682 283.706 1087.511
2009 1 27 3 18 21.800 -26.428489 -67.300964 2.62 0.037	60.589 114.857 182.09
2009 1 27 7 11 16.690 -25.932570 -66.896887 2.553 0.038	61.454 38.241 161.835
2009 1 27 7 15 11.960 -25.932001 -66.897970 2.474 0.034	56.25 82.276 150.04
2009 1 27 7 23 33.910 -25.928341 -66.888806 2.376 0.035	54.376 55.225 155.105
2009 1 27 8 28 42.420 -25.934157 -66.897791 2.33 0.042	37.02 62.133 167.0
2009 1 27 8 29 28.910 -25.931765 -66.899170 2.352 0.038	102.829 79.867 144.525
2009 1 27 8 31 19.140 -25.931484 -66.896200 2.525 0.040	47.404 65.881 128.135
2009 1 27 8 36 32.720 -25.933693 -66.897673 2.448 0.037	46.052 42.702 190.76
2009 1 27 8 37 35.310 -25.934273 -66.896834 1.918 0.032	85.495 92.935 236.31
2009 1 27 8 42 27.200 -25.934285 -66.897636 1.943 0.033	63.121 59.13 234.305
2009 1 27 8 47 33.250 -25.934782 -66.900102 1.656 0.039	110.188 70.752 264.07
2009 1 27 9 6 57.270 -25.934247 -66.897668 2.248 0.037	57.547 44.114 172.035
2009 1 27 9 19 21.440 -25.935447 -66.896810 1.596 0.041	64.21 161.473 377.885
2009 1 27 11 27 50.310 -25.932389 -66.897437 2.35 0.036	87.838 87.726 189.485
2009 1 27 12 24 38.510 -25.933358 -66.896159 2.229 0.036	74.453 64.49 147.45
2009 1 27 12 26 1.780 -25.933089 -66.897388 2.281 0.032	62.523 134.343 133.145
2009 1 27 12 32 11.390 -25.933588 -66.899662 1.9 0.037	106.689 95.124 224.375
2009 1 27 12 39 51.160 -25.932227 -66.897799 2.204 0.044	45.658 98.906 292.115
2009 1 27 12 48 24.250 -25.932286 -66.896159 2.584 0.038	58.678 141.925 181.215
2009 1 27 13 24 20.040 -25.933976 -66.898254 1.898 0.047	68.299 120.752 166.665
2009 1 27 13 35 4.640 -25.931732 -66.895528 2.647 0.038	84.617 67.238 214.79
2009 1 27 13 39 48.330 -25.935557 -66.898234 2.467 0.039	96.822 140.566 115.525
2009 1 27 13 51 32.590 -25.932713 -66.896619 2.427 0.040	96.243 100.612 169.24
2009 1 27 14 47 51.760 -25.930196 -66.892269 1.723 0.040	93.06 84.64 313.685
2009 1 27 14 54 17.470 -26.635760 -67.021525 3.417 0.027	207.636 71.915 508.49
2009 1 27 15 7 43.660 -25.932515 -66.897225 2.626 0.034	80.998 144.029 157.645
2009 1 27 16 7 48.420 -25.929718 -66.886336 1.444 0.040	76.092 85.15 277.995
2009 1 27 16 10 24.720 -25.933622 -66.894682 1.487 0.032	119.957 131.024 508.315
2009 1 27 16 11 14.410 -25.933700 -66.893738 1.139 0.035	99.526 96.689 507.41
2009 1 27 16 50 41.640 -25.931327 -66.898873 2.575 0.039	96.461 58.344 227.655
2009 1 27 17 50 30.760 -25.932522 -66.897864 2.369 0.031	55.521 76.567 130.83
2009 1 27 18 1 1.280 -25.933118 -66.894356 1.799 0.037	56.841 67.028 195.395
2009 1 27 22 57 11.220 -25.936007 -66.894307 0.723 0.036	65.985 62.846 499.935
2009 1 28 0 40 4.250 -26.595530 -67.652641 2.821 0.040	100.331 89.767 357.85
2009 1 28 4 46 36.560 -25.930530 -66.887268 1.378 0.036	53.119 65.551 258.595
2009 1 28 4 58 15.800 -25.931217 -66.892655 2.586 0.040	90.862 39.595 127.6
2009 1 28 18 16 31.080 -26.990574 -67.120597 7.735 0.039	69.233 47.412 320.295
2009 1 28 19 27 2.440 -25.930345 -66.892961 2.175 0.034	57.509 92.247 194.87
2009 1 29 1 25 56.350 -25.930752 -66.893022 2.087 0.038	88.977 79.922 324.18
2009 1 29 2 10 19.890 -25.931525 -66.887968 0.926 0.043	87.172 98.735 328.27
2009 1 29 3 25 14.970 -26.636560 -67.023657 2.958 0.035	95.465 100.66 265.245
2009 1 29 3 26 26.850 -25.929313 -66.889697 2.06 0.037	89.206 128.068 239.95
2009 1 29 6 33 20.060 -25.929403 -66.888586 1.949 0.034	60.564 77.928 210.765
2009 1 29 7 58 52.800 -25.930788 -66.887850 1.61 0.033	83.278 71.465 251.705
2009 1 29 14 8 26.520 -26.428202 -67.301363 2.574 0.042	90.629 176.473 189.64
2009 1 29 21 3 59.520 -25.936139 -66.865499 3.035 0.041	162.939 361.298 913.837
