	 1 	 66   19.34
	 1 	 65   19.90
	 1 	 64   19.80
	 2 	 64   33.98
	 1 	 63   21.08
	 2 	 51   40.88
	 1 	 51   23.92
	 2 	 38   13.36
	 1 	 38   7.78
	 2 	 62   35.12
	 1 	 62   20.72
	 2 	 61   33.32
	 1 	 61   19.76
	 1 	 60   20.92
	 1 	 48   16.42
	 2 	 48   28.92
	 1 	 49   18.12
	 2 	 49   31.32
	 1 	 21   21.34
	 1 	 20   23.37
	 1 	 19   25.97
	 1 	 8   13.40
	 1 	 23   29.34
	 1 	 25   31.85
	 1 	 9   11.81
	 1 	 26   33.71
	 1 	 27   34.78
	 1 	 10   9.73
	 1 	 74   29.13
	 1 	 11   10.65
	 1 	 12   11.71
	 1 	 13   12.49
	 1 	 14   13.18
	 1 	 15   16.09
	 1 	 16   17.41
	 1 	 42   4.26
	 2 	 42   7.48
	 1 	 40   6.20
	 2 	 40   11.58
-67.5271 	 -26.618 	 9.09 	 45
	 1 	 62   2.55
	 2 	 62   4.13
	 1 	 65   8.77
	 2 	 65   15.21
	 1 	 64   6.67
	 2 	 64   11.27
	 1 	 63   4.59
	 2 	 63   8.71
	 1 	 50   3.87
	 1 	 51   5.27
	 2 	 51   8.79
	 1 	 54   11.99
	 2 	 54   20.27
	 1 	 53   9.19
	 2 	 53   15.63
	 1 	 52   6.95
	 2 	 52   11.75
	 2 	 36   18.89
	 1 	 36   10.99
	 2 	 35   23.57
	 1 	 35   14.07
	 1 	 22   11.43
	 2 	 23   21.91
	 1 	 23   13.80
	 1 	 19   8.84
	 1 	 20   6.99
	 2 	 20   11.31
	 1 	 74   18.21
	 2 	 21   9.22
	 1 	 21   5.65
	 2 	 60   6.15
	 1 	 60   3.83
	 1 	 49   5.23
	 2 	 49   8.71
	 2 	 61   4.29
	 1 	 61   2.69
	 2 	 11   30.95
	 2 	 9   20.42
	 1 	 9   12.44
	 1 	 48   6.69
	 2 	 48   11.11
	 2 	 8   16.46
	 1 	 8   9.97
	 2 	 10   23.65
	 1 	 10   14.23
-66.5381 	 -27.4606 	 13.18 	 39
	 1 	 40   4.51
	 2 	 40   7.53
	 1 	 73   20.57
	 2 	 73   34.91
	 1 	 46   27.53
	 2 	 46   46.45
	 1 	 71   19.07
	 2 	 71   32.39
	 1 	 39   11.09
	 2 	 39   18.53
	 2 	 30   47.37
	 1 	 65   21.15
	 2 	 65   35.21
	 2 	 64   37.09
	 2 	 51   43.69
	 2 	 62   39.23
	 2 	 38   17.77
	 1 	 38   10.57
	 1 	 61   22.49
	 2 	 61   37.69
	 1 	 21   24.14
	 1 	 20   26.16
	 1 	 8   16.28
	 2 	 8   27.43
	 1 	 9   14.75
	 2 	 9   24.80
	 1 	 10   12.66
	 2 	 10   21.18
	 1 	 74   31.90
	 2 	 11   22.27
	 1 	 11   13.29
	 2 	 12   23.04
	 1 	 12   13.88
	 1 	 13   14.09
	 1 	 42   4.77
	 2 	 42   7.97
	 2 	 14   24.17
	 2 	 15   27.75
	 1 	 15   16.58
-67.0163 	 -26.9613 	 8.29 	 35
	 1 	 66   13.39
	 2 	 66   21.39
	 1 	 65   11.79
	 2 	 65   19.59
	 1 	 64   11.49
	 2 	 64   19.13
	 2 	 53   30.47
	 2 	 63   19.83
	 1 	 51   14.69
	 2 	 51   24.07
	 2 	 62   18.75
	 1 	 62   11.11
	 2 	 61   16.87
	 1 	 61   10.15
	 2 	 60   18.77
	 1 	 60   11.19
	 1 	 49   8.67
	 2 	 49   14.49
	 1 	 48   6.87
	 2 	 48   11.59
	 1 	 21   11.95
	 1 	 20   14.05
	 1 	 19   16.55
	 1 	 23   20.52
	 1 	 8   4.85
	 2 	 8   8.19
	 1 	 9   5.57
	 2 	 9   9.19
	 1 	 10   5.48
	 2 	 10   9.02
	 1 	 11   9.99
	 2 	 11   16.70
	 2 	 42   22.79
	 2 	 38   6.71
	 1 	 38   3.95
-67.1268 	 -26.5688 	 6.21 	 48
	 1 	 48   3.21
	 2 	 48   5.15
	 1 	 64   11.61
	 2 	 64   18.99
	 1 	 63   10.35
	 2 	 63   17.67
	 1 	 49   3.05
	 2 	 49   4.91
	 1 	 62   7.95
	 2 	 62   13.55
	 1 	 61   5.87
	 2 	 61   9.83
	 1 	 50   10.19
	 2 	 50   18.85
	 1 	 51   11.79
	 2 	 51   19.55
	 1 	 53   15.75
	 2 	 53   26.47
	 1 	 52   13.39
	 2 	 52   22.69
	 1 	 36   18.41
	 1 	 60   5.31
	 2 	 60   8.85
	 2 	 21   8.26
	 1 	 21   5.05
	 2 	 20   11.40
	 1 	 20   6.96
	 1 	 19   9.36
	 2 	 22   18.94
	 1 	 22   11.77
	 2 	 23   21.15
	 1 	 23   13.04
	 1 	 24   14.14
	 1 	 25   15.64
	 1 	 27   18.80
	 1 	 26   17.33
	 2 	 26   30.46
	 1 	 28   19.98
	 1 	 74   15.00
	 2 	 13   30.10
	 1 	 13   18.28
	 2 	 11   20.33
	 1 	 11   12.21
	 2 	 9   10.81
	 1 	 9   6.57
	 2 	 10   14.87
	 1 	 8   4.69
	 2 	 8   7.74
-67.3652 	 -26.8665 	 11.0 	 36
	 1 	 65   7.20
	 2 	 65   11.66
	 1 	 64   5.76
	 2 	 64   9.66
	 1 	 63   6.12
	 2 	 63   10.14
	 1 	 51   8.76
	 2 	 51   14.28
	 2 	 50   12.42
	 1 	 62   5.84
	 2 	 62   9.50
	 1 	 61   5.52
	 2 	 61   9.16
	 1 	 60   7.32
	 2 	 60   12.34
	 2 	 19   22.98
	 1 	 19   13.33
	 1 	 22   16.02
	 1 	 20   10.92
	 2 	 20   18.24
	 1 	 21   8.84
	 2 	 21   15.15
	 2 	 49   10.28
	 1 	 49   6.24
	 2 	 48   9.64
	 1 	 48   5.84
	 1 	 8   7.51
	 2 	 8   12.38
	 1 	 9   9.79
	 2 	 9   16.10
	 1 	 11   15.32
	 2 	 11   25.52
	 1 	 10   10.81
	 2 	 10   17.90
	 2 	 38   15.64
	 1 	 38   9.44
-67.3687 	 -26.8645 	 11.9 	 26
	 1 	 65   7.13
	 2 	 65   11.61
	 1 	 63   6.05
	 2 	 51   14.31
	 2 	 50   12.75
	 2 	 62   9.41
	 1 	 62   5.81
	 2 	 61   9.29
	 1 	 61   5.49
	 2 	 19   22.92
	 1 	 19   13.29
	 2 	 60   12.37
	 1 	 60   7.25
	 2 	 20   18.18
	 2 	 21   15.20
	 1 	 21   8.80
	 2 	 49   10.29
	 1 	 49   6.13
	 2 	 48   9.63
	 1 	 48   6.11
	 1 	 8   7.44
	 2 	 8   12.32
	 1 	 9   9.76
	 2 	 9   16.04
	 1 	 10   10.77
	 2 	 10   17.79
-67.497 	 -26.4088 	 8.9 	 58
	 1 	 62   5.50
	 2 	 62   10.00
	 2 	 66   25.30
	 2 	 65   21.78
	 1 	 65   12.32
	 2 	 64   17.92
	 1 	 64   10.08
	 2 	 63   14.30
	 1 	 63   7.72
	 2 	 50   12.12
	 1 	 50   6.38
	 2 	 51   12.74
	 1 	 51   7.66
	 2 	 52   14.64
	 1 	 52   8.80
	 2 	 53   18.58
	 1 	 53   11.84
	 2 	 54   23.10
	 1 	 36   11.68
	 2 	 36   20.28
	 1 	 37   4.38
	 2 	 35   18.92
	 1 	 35   11.80
	 2 	 18   11.39
	 1 	 18   6.68
	 2 	 22   13.03
	 1 	 22   7.62
	 2 	 23   15.39
	 1 	 23   9.47
	 1 	 29   19.06
	 1 	 28   17.69
	 2 	 28   31.27
	 1 	 25   13.13
	 1 	 26   14.94
	 1 	 24   11.35
	 2 	 19   8.53
	 1 	 19   5.26
	 1 	 74   15.35
	 2 	 74   25.06
	 2 	 20   5.47
	 1 	 20   3.53
	 2 	 21   5.96
	 1 	 21   3.67
	 1 	 11   17.78
	 1 	 9   13.63
	 2 	 9   22.31
	 1 	 10   15.82
	 2 	 10   26.44
	 1 	 8   11.39
	 2 	 8   19.04
	 1 	 49   6.00
	 2 	 49   9.92
	 1 	 48   8.24
	 2 	 48   13.68
	 2 	 60   5.00
	 1 	 60   3.36
	 2 	 61   7.36
	 1 	 61   4.70
-67.3638 	 -26.8693 	 9.8 	 66
	 1 	 71   14.66
	 2 	 71   24.90
	 1 	 70   12.88
	 2 	 70   21.98
	 1 	 69   13.04
	 2 	 69   22.30
	 1 	 46   22.28
	 2 	 46   37.82
	 1 	 68   12.24
	 2 	 68   20.58
	 1 	 66   7.94
	 2 	 66   13.22
	 2 	 30   30.22
	 1 	 65   6.98
	 2 	 65   11.64
	 1 	 31   13.72
	 2 	 31   23.32
	 1 	 64   5.74
	 2 	 64   9.60
	 1 	 55   16.76
	 1 	 54   14.92
	 1 	 63   6.08
	 2 	 52   17.68
	 1 	 52   10.64
	 2 	 51   14.22
	 1 	 51   8.68
	 2 	 36   25.34
	 1 	 36   15.06
	 2 	 50   12.36
	 1 	 50   7.56
	 2 	 62   9.44
	 1 	 62   5.80
	 2 	 35   32.32
	 1 	 35   19.40
	 2 	 61   9.12
	 1 	 61   5.52
	 2 	 60   12.32
	 1 	 60   7.28
	 1 	 18   15.17
	 2 	 18   25.68
	 1 	 19   13.31
	 2 	 19   22.96
	 2 	 20   18.22
	 1 	 21   8.84
	 2 	 21   15.24
	 1 	 25   21.27
	 2 	 49   10.30
	 1 	 49   6.12
	 1 	 74   21.21
	 1 	 48   5.70
	 2 	 48   9.56
	 2 	 8   12.40
	 1 	 8   7.48
	 2 	 9   16.04
	 1 	 9   9.77
	 2 	 11   25.40
	 1 	 11   15.32
	 1 	 13   21.45
	 1 	 10   10.78
	 2 	 10   17.79
	 2 	 42   32.56
	 2 	 38   15.60
	 1 	 38   9.32
	 2 	 40   33.20
	 1 	 39   13.78
	 2 	 39   23.40
-67.6067 	 -26.6563 	 7.07 	 15
	 1 	 63   3.35
	 2 	 63   6.37
	 1 	 62   2.23
	 2 	 62   3.59
	 1 	 51   3.97
	 2 	 51   6.55
	 1 	 50   2.69
	 1 	 19   9.60
	 1 	 20   7.86
	 2 	 21   11.88
	 1 	 21   6.84
	 1 	 61   3.65
	 2 	 61   5.79
	 2 	 49   10.71
	 1 	 49   6.47
-67.1312 	 -26.5683 	 6.37 	 61
	 1 	 48   3.23
	 2 	 48   5.11
	 1 	 66   15.53
	 2 	 66   25.09
	 1 	 65   13.31
	 2 	 65   22.25
	 1 	 64   11.41
	 2 	 64   18.97
	 2 	 63   17.79
	 2 	 62   13.51
	 1 	 62   7.95
	 2 	 51   19.51
	 1 	 51   11.77
	 1 	 50   10.37
	 2 	 53   26.39
	 1 	 53   15.73
	 2 	 61   9.75
	 1 	 61   5.87
	 2 	 52   22.45
	 1 	 52   13.41
	 1 	 49   3.01
	 2 	 49   4.91
	 1 	 36   17.39
	 2 	 60   8.81
	 1 	 60   5.31
	 1 	 35   18.19
	 1 	 21   5.06
	 2 	 21   8.29
	 1 	 20   6.98
	 2 	 20   11.40
	 1 	 19   9.35
	 2 	 19   15.48
	 1 	 18   10.97
	 2 	 18   17.93
	 1 	 22   11.77
	 2 	 22   18.95
	 1 	 23   13.03
	 2 	 23   21.16
	 1 	 24   14.18
	 1 	 25   15.59
	 2 	 25   26.69
	 1 	 27   18.78
	 1 	 26   17.37
	 1 	 28   19.91
	 1 	 74   14.99
	 2 	 12   25.32
	 1 	 12   15.28
	 2 	 15   41.28
	 1 	 13   18.31
	 2 	 13   29.83
	 1 	 11   12.22
	 2 	 11   20.18
	 1 	 9   6.58
	 2 	 9   10.79
	 1 	 10   8.79
	 2 	 10   14.83
	 2 	 42   33.37
	 2 	 8   7.75
	 1 	 8   4.71
	 1 	 38   11.53
	 2 	 38   19.35
-67.9433 	 -26.1574 	 1.02 	 34
	 1 	 52   10.07
	 2 	 52   17.93
	 1 	 54   12.43
	 2 	 36   14.65
	 1 	 36   8.07
	 2 	 35   5.71
	 1 	 34   13.81
	 1 	 27   16.85
	 1 	 25   14.29
	 2 	 24   21.94
	 1 	 24   13.04
	 2 	 23   18.38
	 1 	 23   11.03
	 1 	 74   18.84
	 1 	 18   9.15
	 2 	 18   15.45
	 1 	 19   9.40
	 2 	 19   15.86
	 1 	 20   10.08
	 1 	 49   14.39
	 2 	 49   24.27
	 2 	 60   19.87
	 1 	 60   11.51
	 1 	 48   16.85
	 2 	 61   20.83
	 1 	 61   12.45
	 1 	 62   13.01
	 1 	 50   12.41
	 2 	 63   22.79
	 1 	 63   13.49
	 2 	 64   26.25
	 1 	 64   15.49
	 2 	 51   18.51
	 1 	 51   10.89
-66.6079 	 -27.331 	 3.35 	 57
	 1 	 73   20.43
	 1 	 72   19.03
	 1 	 46   27.13
	 1 	 39   10.21
	 1 	 71   18.11
	 1 	 70   18.37
	 1 	 69   19.21
	 1 	 30   26.99
	 1 	 68   20.47
	 1 	 31   25.71
	 1 	 59   38.25
	 1 	 66   18.99
	 1 	 58   36.99
	 2 	 65   32.95
	 1 	 65   18.99
	 1 	 55   31.07
	 1 	 54   30.01
	 1 	 64   19.55
	 1 	 63   20.91
	 1 	 52   25.51
	 1 	 36   30.09
	 1 	 51   23.69
	 1 	 50   22.51
	 1 	 62   20.57
	 2 	 38   13.43
	 1 	 38   7.67
	 1 	 61   19.63
	 2 	 61   33.57
	 1 	 37   26.01
	 1 	 35   33.85
	 1 	 60   20.67
	 1 	 48   16.31
	 2 	 48   28.01
	 1 	 49   18.05
	 1 	 20   23.31
	 1 	 19   25.79
	 1 	 8   13.32
	 1 	 24   30.12
	 1 	 25   31.73
	 1 	 27   34.88
	 1 	 29   40.18
	 1 	 10   9.68
	 1 	 74   29.01
	 2 	 11   18.88
	 1 	 11   10.67
	 1 	 12   11.76
	 1 	 13   12.60
	 2 	 14   22.90
	 1 	 14   13.27
	 2 	 15   27.28
	 1 	 15   16.15
	 2 	 16   29.66
	 1 	 16   17.56
	 2 	 42   7.67
	 1 	 42   4.35
	 2 	 40   10.83
	 1 	 40   6.17
-67.8452 	 -26.0511 	 1.56 	 15
	 1 	 35   2.16
	 2 	 35   3.70
	 2 	 26   21.63
	 2 	 23   14.47
	 1 	 23   8.87
	 1 	 74   16.58
	 1 	 22   7.76
	 2 	 22   13.47
	 1 	 18   7.50
	 1 	 19   8.38
	 2 	 19   14.23
	 1 	 20   9.68
	 2 	 20   16.24
	 1 	 21   11.45
	 2 	 21   18.82
-68.0247 	 -26.5041 	 6.23 	 32
	 1 	 54   6.02
	 2 	 54   10.02
	 1 	 36   3.56
	 2 	 36   5.54
	 1 	 35   9.80
	 2 	 35   16.34
	 1 	 23   16.07
	 2 	 23   26.25
	 2 	 19   20.97
	 1 	 37   6.68
	 2 	 37   11.22
	 1 	 21   12.34
	 1 	 60   11.10
	 2 	 60   18.50
	 1 	 61   10.66
	 2 	 61   17.78
	 1 	 8   18.50
	 2 	 8   30.84
	 1 	 62   9.22
	 2 	 62   15.50
	 1 	 50   7.66
	 2 	 50   12.62
	 1 	 51   6.12
	 2 	 51   10.18
	 1 	 63   8.90
	 2 	 63   14.88
	 1 	 52   4.50
	 2 	 52   7.72
	 1 	 64   10.54
	 2 	 64   17.74
	 1 	 53   4.62
	 2 	 53   7.80
-67.3786 	 -26.8581 	 8.53 	 19
	 1 	 64   5.48
	 2 	 64   9.22
	 1 	 63   5.66
	 2 	 63   9.70
	 1 	 62   5.34
	 2 	 62   8.98
	 1 	 61   5.10
	 2 	 61   8.86
	 1 	 60   7.00
	 2 	 20   18.06
	 1 	 21   8.47
	 2 	 49   9.82
	 1 	 49   5.88
	 2 	 8   12.37
	 1 	 8   7.42
	 2 	 9   16.11
	 1 	 9   9.92
	 2 	 10   17.98
	 1 	 10   10.82
-67.6692 	 -26.6192 	 4.42 	 30
	 1 	 64   5.88
	 2 	 64   10.28
	 1 	 50   2.04
	 2 	 50   3.86
	 1 	 51   3.00
	 2 	 51   4.92
	 1 	 53   6.82
	 2 	 53   11.62
	 1 	 54   9.56
	 2 	 54   16.30
	 1 	 52   4.48
	 2 	 52   7.64
	 1 	 36   8.60
	 1 	 37   5.12
	 2 	 37   8.44
	 1 	 19   9.48
	 2 	 20   13.09
	 1 	 20   7.90
	 2 	 21   11.68
	 1 	 21   7.16
	 1 	 60   5.36
	 2 	 60   8.72
	 1 	 49   7.40
	 2 	 49   12.42
	 1 	 61   4.42
	 2 	 61   7.28
	 1 	 62   2.90
	 2 	 62   4.90
	 1 	 63   3.70
	 2 	 63   6.32
-67.1905 	 -25.708 	 2.99 	 15
	 1 	 24   3.38
	 2 	 24   5.87
	 1 	 23   5.38
	 2 	 23   8.95
	 1 	 25   2.17
	 2 	 25   3.64
	 1 	 26   1.60
	 2 	 26   2.71
	 1 	 27   2.68
	 2 	 27   4.40
	 1 	 28   3.72
	 1 	 29   6.06
	 2 	 29   10.59
	 1 	 74   5.38
	 2 	 74   8.99
-67.1425 	 -27.0065 	 2.53 	 22
	 1 	 65   9.48
	 2 	 65   15.96
	 1 	 64   9.32
	 2 	 64   15.64
	 1 	 62   9.80
	 2 	 62   16.60
	 1 	 61   9.14
	 2 	 61   15.24
	 2 	 60   18.00
	 1 	 20   13.65
	 2 	 21   19.80
	 1 	 21   11.63
	 1 	 48   6.80
	 2 	 8   9.91
	 1 	 8   5.84
	 2 	 9   12.10
	 1 	 9   9.22
	 2 	 10   12.02
	 1 	 10   7.17
	 2 	 11   19.79
	 1 	 38   4.40
	 2 	 38   7.68
-67.6653 	 -25.7522 	 3.36 	 18
	 1 	 35   7.67
	 2 	 35   12.63
	 1 	 34   4.87
	 2 	 34   8.43
	 2 	 28   15.62
	 2 	 27   13.87
	 1 	 25   7.41
	 2 	 25   12.10
	 1 	 74   12.89
	 2 	 24   11.62
	 1 	 23   6.63
	 2 	 23   10.62
	 1 	 22   7.60
	 2 	 22   12.59
	 1 	 19   10.13
	 2 	 19   15.56
	 1 	 20   12.00
	 2 	 20   19.83
-67.6692 	 -26.5868 	 3.45 	 15
	 1 	 50   2.33
	 1 	 51   3.13
	 2 	 51   5.77
	 1 	 53   6.81
	 2 	 53   11.73
	 2 	 37   7.61
	 1 	 37   4.17
	 1 	 20   7.50
	 2 	 21   11.32
	 1 	 21   6.66
	 1 	 60   5.03
	 2 	 61   7.15
	 1 	 62   2.97
	 2 	 62   5.13
	 1 	 63   4.39
-67.1755 	 -26.4444 	 4.79 	 16
	 1 	 60   4.31
	 2 	 60   7.27
	 1 	 21   3.27
	 2 	 21   5.39
	 1 	 20   4.80
	 2 	 20   7.86
	 1 	 19   6.95
	 2 	 19   11.66
	 1 	 22   9.36
	 2 	 22   15.04
	 1 	 23   10.60
	 2 	 23   16.99
	 1 	 9   8.41
	 2 	 9   13.87
	 1 	 8   6.81
	 2 	 8   11.33
-67.1899 	 -26.4544 	 8.63 	 22
	 1 	 49   3.65
	 2 	 49   5.97
	 1 	 61   5.73
	 2 	 61   9.61
	 1 	 60   4.43
	 2 	 60   7.43
	 1 	 21   3.41
	 2 	 21   5.54
	 1 	 20   4.94
	 2 	 20   8.01
	 1 	 19   7.09
	 2 	 19   11.80
	 1 	 22   9.41
	 2 	 22   15.17
	 1 	 23   10.75
	 2 	 23   17.13
	 1 	 74   13.03
	 2 	 9   14.07
	 1 	 9   8.54
	 1 	 10   10.82
	 1 	 8   6.96
	 2 	 8   11.48
-67.6624 	 -25.7463 	 8.23 	 17
	 1 	 35   7.94
	 2 	 34   8.72
	 1 	 34   5.00
	 2 	 28   15.68
	 2 	 27   13.98
	 2 	 26   13.32
	 1 	 25   7.50
	 2 	 25   12.24
	 2 	 24   11.79
	 2 	 23   10.72
	 1 	 23   6.70
	 1 	 22   7.72
	 1 	 19   10.31
	 1 	 21   14.15
	 2 	 21   22.94
	 1 	 20   12.17
	 2 	 20   19.99
-67.8798 	 -26.3089 	 -0.22 	 43
	 1 	 53   8.57
	 2 	 53   15.01
	 1 	 54   10.27
	 2 	 36   10.99
	 1 	 36   6.33
	 2 	 35   10.67
	 1 	 35   6.23
	 1 	 28   19.18
	 1 	 27   17.96
	 2 	 26   28.77
	 1 	 26   16.76
	 1 	 25   15.20
	 1 	 23   11.44
	 2 	 23   19.39
	 1 	 22   9.89
	 2 	 22   16.61
	 1 	 74   18.91
	 2 	 74   31.11
	 1 	 19   8.79
	 1 	 20   8.81
	 2 	 20   14.79
	 1 	 21   9.77
	 2 	 21   16.22
	 2 	 37   6.17
	 1 	 37   3.67
	 1 	 60   9.39
	 2 	 60   15.99
	 2 	 9   32.63
	 1 	 49   12.09
	 2 	 8   29.03
	 1 	 8   17.32
	 1 	 61   9.77
	 2 	 61   16.07
	 1 	 62   9.31
	 2 	 62   15.31
	 2 	 50   14.07
	 1 	 50   9.79
	 1 	 63   10.41
	 2 	 63   17.85
	 2 	 51   13.27
	 1 	 51   7.85
	 2 	 52   12.37
	 1 	 52   7.03
-67.1841 	 -26.4563 	 8.79 	 58
	 1 	 49   3.74
	 2 	 49   6.14
	 1 	 65   14.38
	 2 	 65   24.81
	 1 	 64   12.14
	 2 	 64   20.61
	 1 	 63   10.75
	 2 	 63   19.11
	 1 	 61   5.82
	 2 	 61   9.67
	 1 	 62   7.90
	 2 	 62   13.88
	 1 	 50   9.93
	 2 	 50   16.72
	 1 	 51   11.33
	 2 	 51   19.20
	 1 	 53   15.30
	 2 	 53   25.43
	 1 	 52   12.91
	 2 	 52   21.38
	 1 	 60   4.53
	 2 	 60   7.37
	 1 	 36   17.79
	 2 	 36   28.07
	 1 	 37   9.57
	 2 	 37   16.30
	 1 	 21   3.55
	 2 	 21   5.65
	 1 	 35   15.74
	 2 	 35   26.57
	 1 	 20   5.03
	 2 	 20   8.14
	 1 	 19   7.22
	 2 	 19   12.04
	 1 	 22   9.52
	 2 	 22   15.27
	 1 	 23   10.90
	 2 	 23   17.20
	 1 	 25   13.48
	 1 	 27   16.83
	 2 	 27   28.93
	 1 	 26   15.50
	 2 	 26   25.95
	 1 	 28   18.04
	 2 	 28   29.75
	 1 	 74   13.02
	 2 	 74   21.56
	 2 	 13   32.63
	 1 	 13   20.02
	 2 	 11   23.32
	 1 	 11   13.80
	 2 	 9   14.14
	 1 	 9   8.68
	 1 	 10   10.98
	 1 	 8   7.07
	 2 	 8   11.64
	 1 	 38   13.98
	 2 	 38   23.25
-66.5928 	 -27.3167 	 2.97 	 46
	 1 	 73   20.48
	 2 	 73   36.28
	 1 	 72   19.10
	 2 	 39   17.80
	 1 	 39   10.26
	 1 	 46   27.22
	 2 	 71   31.30
	 1 	 71   18.18
	 1 	 69   19.78
	 2 	 30   47.24
	 1 	 30   27.56
	 1 	 68   20.48
	 1 	 31   26.64
	 2 	 31   45.48
	 1 	 58   36.98
	 1 	 56   33.72
	 2 	 56   56.84
	 2 	 65   32.36
	 1 	 65   19.04
	 1 	 53   27.76
	 1 	 63   20.90
	 1 	 36   30.06
	 1 	 51   23.68
	 1 	 50   22.42
	 2 	 38   13.26
	 1 	 38   7.62
	 1 	 62   20.54
	 2 	 62   34.98
	 1 	 61   19.60
	 2 	 61   33.24
	 1 	 37   25.94
	 1 	 60   20.64
	 2 	 49   31.10
	 1 	 49   17.98
	 1 	 23   29.30
	 2 	 23   49.53
	 1 	 24   30.33
	 1 	 9   11.65
	 1 	 10   9.55
	 1 	 29   37.84
	 1 	 74   28.88
	 2 	 14   21.77
	 1 	 14   13.33
	 1 	 16   17.36
	 2 	 42   7.42
	 1 	 42   4.24
-67.1826 	 -26.448 	 6.96 	 17
	 1 	 49   3.53
	 2 	 49   5.97
	 1 	 61   5.73
	 1 	 60   4.37
	 1 	 21   3.35
	 2 	 21   5.45
	 1 	 20   4.87
	 2 	 20   7.95
	 1 	 19   7.06
	 2 	 19   11.76
	 1 	 22   9.41
	 2 	 22   15.14
	 2 	 23   17.07
	 2 	 9   13.97
	 1 	 9   8.49
	 2 	 8   11.55
	 1 	 8   7.02
-68.0933 	 -27.675 	 17.9 	 76
	 1 	 46   4.40
	 2 	 46   7.06
	 1 	 32   21.18
	 1 	 59   20.60
	 2 	 59   32.74
	 1 	 58   19.32
	 2 	 58   32.00
	 1 	 57   17.60
	 2 	 56   28.94
	 1 	 56   17.22
	 1 	 30   6.50
	 2 	 30   10.78
	 2 	 55   28.38
	 1 	 55   17.04
	 2 	 54   31.32
	 1 	 54   18.66
	 1 	 31   11.70
	 2 	 31   19.20
	 2 	 36   38.44
	 1 	 36   22.96
	 2 	 53   32.80
	 1 	 53   19.20
	 2 	 52   35.62
	 1 	 52   20.76
	 1 	 51   19.92
	 1 	 50   21.36
	 2 	 50   35.96
	 1 	 28   43.54
	 2 	 23   59.99
	 1 	 19   30.53
	 1 	 63   18.92
	 1 	 20   28.21
	 1 	 62   21.30
	 1 	 64   16.68
	 2 	 64   28.62
	 1 	 60   24.82
	 2 	 60   42.94
	 1 	 21   26.65
	 1 	 61   22.98
	 2 	 61   39.10
	 1 	 65   14.00
	 2 	 65   24.26
	 1 	 74   39.42
	 1 	 66   14.08
	 1 	 49   24.92
	 2 	 49   42.30
	 2 	 68   16.64
	 1 	 68   9.74
	 1 	 8   26.13
	 2 	 8   43.31
	 1 	 9   27.80
	 2 	 9   46.01
	 2 	 69   15.96
	 1 	 69   9.78
	 1 	 10   27.69
	 1 	 11   32.05
	 1 	 38   23.24
	 2 	 38   38.68
	 2 	 12   58.94
	 2 	 70   17.10
	 1 	 70   10.34
	 1 	 13   37.16
	 2 	 13   61.51
	 1 	 14   38.50
	 2 	 14   63.67
	 2 	 15   70.01
	 1 	 42   30.36
	 2 	 42   50.30
	 1 	 39   17.62
	 2 	 39   29.52
	 1 	 40   25.64
	 2 	 40   42.70
	 2 	 72   15.32
	 1 	 72   9.36
	 2 	 73   16.88
	 1 	 73   10.26
-67.3886 	 -26.5102 	 11.64 	 21
	 1 	 66   13.80
	 2 	 61   5.60
	 1 	 61   3.18
	 2 	 62   8.70
	 1 	 62   4.90
	 2 	 60   4.34
	 1 	 60   2.62
	 2 	 19   11.53
	 1 	 19   7.14
	 2 	 20   7.72
	 1 	 20   4.79
	 1 	 22   9.71
	 2 	 23   18.13
	 1 	 23   11.32
	 1 	 21   3.34
	 2 	 21   5.49
	 1 	 9   10.71
	 2 	 8   14.29
	 1 	 8   8.54
	 2 	 49   6.14
	 1 	 49   3.62
-67.0043 	 -27.6005 	 2.33 	 24
	 1 	 73   12.10
	 2 	 73   21.18
	 2 	 71   19.26
	 1 	 31   22.16
	 1 	 55   26.34
	 2 	 65   26.46
	 1 	 65   15.26
	 1 	 39   3.06
	 2 	 64   29.66
	 1 	 63   19.22
	 2 	 63   33.14
	 1 	 62   19.92
	 2 	 62   35.08
	 1 	 21   22.75
	 1 	 49   19.84
	 2 	 8   28.46
	 1 	 8   16.48
	 2 	 38   17.46
	 1 	 38   9.98
	 1 	 9   16.36
	 1 	 10   14.86
	 1 	 13   20.76
	 1 	 15   25.24
	 1 	 40   7.14
-67.9646 	 -26.9314 	 9.04 	 24
	 1 	 31   4.84
	 2 	 31   8.02
	 1 	 56   9.32
	 2 	 56   15.84
	 1 	 55   6.76
	 1 	 54   5.92
	 1 	 36   8.96
	 2 	 36   15.08
	 1 	 53   5.06
	 2 	 53   8.50
	 1 	 52   6.74
	 2 	 52   11.92
	 1 	 51   6.56
	 2 	 51   11.66
	 1 	 50   8.04
	 2 	 50   13.76
	 1 	 62   9.32
	 2 	 62   15.64
	 1 	 63   6.68
	 2 	 63   11.44
	 1 	 64   5.88
	 2 	 64   10.12
	 1 	 65   5.40
	 2 	 65   9.14
-67.5959 	 -26.6633 	 4.24 	 15
	 1 	 64   5.15
	 2 	 64   9.09
	 1 	 63   2.95
	 2 	 63   5.95
	 1 	 62   1.73
	 2 	 62   2.97
	 1 	 51   3.91
	 2 	 51   6.31
	 1 	 50   2.31
	 1 	 20   7.73
	 2 	 21   10.98
	 1 	 21   6.64
	 1 	 60   4.71
	 1 	 61   3.25
